"YEAR","GCRQ","GCZBS","HOUR","XSFX","DCSJLX","TQ","XKC","DKC","XHC","ZHC","DHC","TDH","JZX","MTC","TLJ","RLC","CLC","ZXC","KC","HC","QC","JDC","TOTAL","KC_DL","HC_DL","QC_DL","JDC_DL","TOTAL_DL","XKCS","DKCS","XHCS","ZHCS","DHCS","TDHS","JZXS","MTCS","TLJS","KC_CS","HC_CS","QC_CS","JDC_CS","GCBFB","PJCTJJ","SJZYL","FLAGS","TIME_CNT","DELETE_BY","DELETE_TIME","CREATE_BY","CREATE_TIME","UPDATE_BY","UPDATE_TIME"
2021,19-JUL-21,"32000020160926C5B281FC540615BAA6",13,"A","00","",2586,124,207,135,45,100,15,2,0,0,0,0,2710,502,3212,3214,3214,2773,1005,3778,3780,3780,68.2,57.2,60.8,59.3,53.7,56,55.1,37.5,0,67.7,58.7,66.3,66.3,72.19,194.84,2.37,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 01.14.53.119000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 01.10.25.829661000 PM
2021,19-JUL-21,"32000020160926C5B281FC540615BAA6",13,"S","00","",1505,57,107,76,20,55,8,1,0,0,0,0,1562,266,1828,1829,1829,1591,533,2124,2125,2125,65,54.2,59.1,58.3,51.5,54.6,54.8,41,0,64.6,57.3,63.6,63.5,66.81,155.29,3.06,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 12.38.43.093000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 01.04.27.414125000 PM
2021,19-JUL-21,"32000020160926C5B281FC540615BAA6",13,"X","00","",1081,67,100,59,25,45,7,1,0,0,0,0,1148,236,1384,1385,1385,1182,472,1654,1655,1655,72.7,59.8,62.6,60.6,55.5,57.8,55.4,34,0,71.9,60.2,69.9,69.9,77.57,234.39,1.68,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 12.38.43.093000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 01.04.27.415827000 PM
2021,19-JUL-21,"32000020160926C5B281FC540615BAA6",14,"A","00","",3253,110,225,132,37,127,12,4,0,0,0,0,3363,533,3896,3900,3900,3419,1090,4509,4513,4513,70.2,62.7,65.8,66.9,62,62.8,63.9,54,0,69.9,65.1,69.2,69.2,77.89,221.42,3.56,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 02.11.48.184000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 02.06.24.184157000 PM
2021,19-JUL-21,"32000020160926C5B281FC540615BAA6",14,"S","00","",2085,43,116,78,20,65,5,2,0,0,0,0,2128,284,2412,2414,2414,2150,573,2723,2725,2725,67.4,60.8,65,66.1,60.4,61.9,63.8,60,0,67.2,64.3,66.9,66.9,77.56,208.51,5.29,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 01.35.34.866000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 02.02.27.460986000 PM
2021,19-JUL-21,"32000020160926C5B281FC540615BAA6",14,"X","00","",1168,67,109,54,17,62,7,2,0,0,0,0,1235,249,1484,1486,1486,1269,517,1786,1788,1788,75.1,63.9,66.6,68.1,63.8,63.8,63.9,48,0,74.5,66,73,73,78.21,234.32,1.82,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 01.35.34.866000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 02.02.27.433242000 PM
2021,19-JUL-21,"32000020160926C5B281FC540615BAA6",15,"A","00","",3117,124,285,108,35,80,10,3,0,0,0,0,3241,518,3759,3762,3762,3303,912,4215,4218,4218,62.8,53.7,56.1,57.4,55,54.3,56.2,42,0,62.5,56.1,61.6,61.6,77.72,192.98,3.47,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 03.13.55.061000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 03.08.24.407924000 PM
2021,19-JUL-21,"32000020160926C5B281FC540615BAA6",15,"S","00","",2010,46,171,68,20,36,5,1,0,0,0,0,2056,300,2356,2357,2357,2079,497,2576,2577,2577,59,51.1,54.7,55.3,52.7,51.7,54.8,31,0,58.8,54.4,58.2,58.2,76.76,148.24,5.18,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 02.37.36.798000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 03.04.25.404450000 PM
2021,19-JUL-21,"32000020160926C5B281FC540615BAA6",15,"X","00","",1107,78,114,40,15,44,5,2,0,0,0,0,1185,218,1403,1405,1405,1224,415,1639,1641,1641,69.8,55.2,58.3,61,58,56.4,57.6,47.5,0,68.9,58.4,67.3,67.2,78.68,237.71,1.75,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 02.37.36.798000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 03.04.25.374302000 PM
2021,19-JUL-21,"32000020160926C5B281FC540615BAA6",16,"A","00","",3089,121,251,129,40,113,10,3,0,0,0,0,3210,543,3753,3756,3756,3271,1057,4328,4331,4331,66.5,58.3,59.8,59.2,58.4,59.1,61,44,0,66.2,59.4,65.2,65.2,74.94,189.29,3.07,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 04.10.56.225000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 04.06.26.399429000 PM
2021,19-JUL-21,"32000020160926C5B281FC540615BAA6",16,"S","00","",1904,60,152,64,24,53,5,2,0,0,0,0,1964,298,2262,2264,2264,1994,552,2546,2548,2548,63.3,55.8,57,55.5,54.6,56.3,59.2,43,0,63.1,56.4,62.2,62.2,71.45,139.08,4.24,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 03.39.52.911000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 04.02.25.846357000 PM
2021,19-JUL-21,"32000020160926C5B281FC540615BAA6",16,"X","00","",1185,61,99,65,16,60,5,1,0,0,0,0,1246,245,1491,1492,1492,1277,505,1782,1783,1783,71.6,60.7,64.1,62.8,64.2,61.5,62.8,46,0,71.1,63.1,69.8,69.8,78.43,239.49,1.89,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 03.39.52.911000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 04.02.25.852433000 PM
2021,19-JUL-21,"32000020160926C5B281FC540615BAA6",17,"A","00","",2883,107,150,103,20,159,15,3,0,0,0,0,2990,447,3437,3440,3440,3044,1061,4105,4108,4108,79.7,68.6,71.7,72.1,66.7,68.9,66.8,59,0,79.3,70.5,78.2,78.2,66.98,198.38,2.12,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 05.13.15.334000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 05.58.37.097959000 PM
2021,19-JUL-21,"32000020160926C5B281FC540615BAA6",17,"S","00","",1548,57,91,58,11,88,9,1,0,0,0,0,1605,257,1862,1863,1863,1634,599,2233,2234,2234,79.4,67.8,71,71,66.4,67.9,65.6,56,0,79,69.6,77.7,77.7,55.21,133.94,2.4,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 04.37.03.248000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 05.56.32.679140000 PM
2021,19-JUL-21,"32000020160926C5B281FC540615BAA6",17,"X","00","",1335,50,59,45,9,71,6,2,0,0,0,0,1385,190,1575,1577,1577,1410,462,1872,1874,1874,80,69.5,72.8,73.5,67,70.1,68.7,60.5,0,79.7,71.6,78.7,78.7,78.74,262.82,1.83,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 04.37.03.248000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 05.56.32.681354000 PM
2021,19-JUL-21,"32000020160926C5B281FC540615BAA6",18,"A","00","",3309,88,244,84,27,103,5,3,0,0,0,0,3397,463,3860,3863,3863,3441,883,4324,4327,4327,64.3,52.8,54.5,57.9,54.2,56.6,50.4,49.3,0,64,55.5,63,63,67.92,157.12,2.37,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 06.15.23.413000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 06.10.31.238327000 PM
2021,19-JUL-21,"32000020160926C5B281FC540615BAA6",18,"S","00","",1811,46,140,52,10,55,2,1,0,0,0,0,1857,259,2116,2117,2117,1880,476,2356,2357,2357,62.8,52,53.3,57.4,55.5,56.3,47.5,47,0,62.5,54.8,61.6,61.6,56.78,123.45,2.74,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 05.39.12.006000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 06.06.30.219560000 PM
2021,19-JUL-21,"32000020160926C5B281FC540615BAA6",18,"X","00","",1498,42,104,32,17,48,3,2,0,0,0,0,1540,204,1744,1746,1746,1561,407,1968,1970,1970,66.1,53.6,56.2,58.8,53.4,56.9,52.3,50.5,0,65.7,56.5,64.6,64.6,79.05,190.78,1.99,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 05.39.12.006000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 06.06.30.223087000 PM
2021,19-JUL-21,"32000020160926C5B281FC540615BAA6",19,"A","00","",3358,94,157,73,22,106,8,3,0,0,0,0,3452,366,3818,3821,3821,3500,789,4289,4292,4292,71.1,60.2,64.2,65.4,60.5,59.9,66.4,46.3,0,70.9,63,70.1,70.1,68.63,214.47,2.34,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 06.46.39.815000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 07.08.31.820381000 PM
2021,19-JUL-21,"32000020160926C5B281FC540615BAA6",19,"S","00","",2043,39,75,38,8,47,4,1,0,0,0,0,2082,172,2254,2255,2255,2102,360,2462,2463,2463,70.1,59.4,63.5,65.7,59.8,59.7,63.8,56,0,69.9,62.8,69.4,69.4,58.97,189.97,2.77,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 06.36.08.108000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 07.02.28.934644000 PM
2021,19-JUL-21,"32000020160926C5B281FC540615BAA6",19,"X","00","",1315,55,82,35,14,59,4,2,0,0,0,0,1370,194,1564,1566,1566,1398,429,1827,1829,1829,72.7,60.7,64.8,65,60.9,60.1,69,41.5,0,72.3,63.2,71.1,71.1,78.28,238.96,1.9,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 06.36.08.108000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 07.02.28.936792000 PM
2021,20-JUL-21,"32000020160926C5B281FC540615BAA6",12,"X","00","",1145,64,119,36,18,22,4,2,0,0,0,0,1209,199,1408,1410,1410,1241,331,1572,1574,1574,59.7,49.2,52.4,49.3,47.9,48.2,48.5,36,0,59.1,50.9,57.9,57.9,78.19,192.22,1.72,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",20-JUL-21 11.40.15.336000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",20-JUL-21 12.02.26.624310000 PM
2021,19-JUL-21,"32000020160926C5B281FC540615BAA6",20,"S","00","",1723,29,71,41,14,68,3,2,0,0,0,0,1752,197,1949,1951,1951,1767,459,2226,2228,2228,66.2,55.1,61.3,57.7,53.4,57,52.7,49,0,66,58.4,65.2,65.2,60.22,130.9,2.61,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 07.59.01.942000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 08.56.37.523108000 PM
2021,19-JUL-21,"32000020160926C5B281FC540615BAA6",20,"X","00","",1034,38,40,35,14,67,7,2,0,0,0,0,1072,163,1235,1237,1237,1091,431,1522,1524,1524,70.9,61.1,66.3,59.9,60.5,61.1,61.1,44,0,70.5,62.1,69.4,69.4,76.82,277.87,1.56,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 07.59.01.942000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 08.56.37.525738000 PM
2021,19-JUL-21,"32000020160926C5B281FC540615BAA6",21,"A","00","",2210,22,133,132,27,94,9,2,0,0,0,0,2232,395,2627,2629,2629,2244,825,3069,3071,3071,60.5,47,49.1,49.4,45.1,49.7,51.2,43,0,60.4,49.1,58.6,58.6,65.96,198.31,1.8,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 09.11.32.306000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 09.06.29.646153000 PM
2021,19-JUL-21,"32000020160926C5B281FC540615BAA6",21,"S","00","",1346,9,82,71,17,48,3,1,0,0,0,0,1355,221,1576,1577,1577,1360,444,1804,1805,1805,59.9,45.2,49.1,48,45.1,49.5,50,40,0,59.8,48.5,58.2,58.2,58.24,146.65,2.25,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 08.45.42.397000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 09.04.26.640131000 PM
2021,19-JUL-21,"32000020160926C5B281FC540615BAA6",21,"X","00","",864,13,51,61,10,46,6,1,0,0,0,0,877,174,1051,1052,1052,884,381,1265,1266,1266,61.4,48.2,49,51,45.2,49.9,51.8,46,0,61.2,49.8,59.3,59.3,73.67,249.96,1.35,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 08.45.42.397000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 09.04.26.640621000 PM
2021,19-JUL-21,"32000020160926C5B281FC540615BAA6",22,"A","00","",2157,14,118,117,27,75,7,2,0,0,0,0,2171,344,2515,2517,2517,2179,703,2882,2884,2884,60.2,50.2,50.2,47.3,46.6,46.9,46.5,39,0,60.1,48.1,58.5,58.5,65.06,189.84,1.76,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 10.08.39.461000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 10.14.28.090251000 PM
2021,19-JUL-21,"32000020160926C5B281FC540615BAA6",22,"S","00","",1332,5,64,68,19,47,4,1,0,0,0,0,1337,202,1539,1540,1540,1340,427,1767,1768,1768,59.6,52.8,49.6,46.4,46.1,47.3,46.3,40,0,59.6,47.6,58,58,57.86,140.99,2.26,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 09.37.30.546000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 10.08.31.089184000 PM
2021,19-JUL-21,"32000020160926C5B281FC540615BAA6",22,"X","00","",825,9,54,49,8,28,3,1,0,0,0,0,834,142,976,977,977,839,276,1115,1116,1116,61.1,48.7,51,48.5,47.8,46.2,46.7,38,0,61,48.9,59.2,59.2,72.25,238.69,1.26,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 09.37.30.546000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 10.08.31.091370000 PM
2021,19-JUL-21,"32000020160926C5B281FC540615BAA6",23,"A","00","",1546,6,171,211,42,68,6,1,0,0,0,0,1552,498,2050,2051,2051,1556,910,2466,2467,2467,60.1,46.7,47.8,48.1,49.3,49.5,49.8,49,0,60,48.3,57.2,57.2,60.79,225.91,1.6,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 11.11.30.331000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 11.06.31.883583000 PM
2021,19-JUL-21,"32000020160926C5B281FC540615BAA6",23,"S","00","",983,5,102,142,32,38,2,0,0,0,0,0,988,316,1304,1304,1304,991,571,1562,1562,1562,58.5,46.2,46.2,47.7,48.4,47.1,46.5,0,0,58.4,47.2,55.7,55.7,51.36,80.64,2.1,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 10.40.12.212000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 11.02.29.212375000 PM
2021,19-JUL-21,"32000020160926C5B281FC540615BAA6",23,"X","00","",563,1,69,69,10,30,4,1,0,0,0,0,564,182,746,747,747,565,339,904,905,905,62.9,49,50.2,48.8,52.1,52.6,51.5,49,0,62.9,50.2,59.8,59.8,70.22,371.18,1.1,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 10.40.12.212000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 11.02.29.214463000 PM
2021,19-JUL-21,"32000020160926C5B281FC540615BAA6",24,"A","00","",937,4,112,165,40,46,5,1,0,0,0,0,941,368,1309,1310,1310,944,684,1628,1629,1629,60.3,47.3,47.7,48.5,52,50.2,52.2,32,0,60.2,48.9,57,57,56.39,283.92,1.04,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",20-JUL-21 12.13.31.187000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",20-JUL-21 01.56.34.564967000 AM
2021,19-JUL-21,"32000020160926C5B281FC540615BAA6",24,"S","00","",602,3,86,117,27,35,2,1,0,0,0,0,605,267,872,873,873,607,491,1098,1099,1099,60.1,46,47.5,48.3,51.9,49.5,56,32,0,60,48.6,56.5,56.5,51.51,124.97,1.5,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 11.37.17.588000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",20-JUL-21 12.04.29.117908000 AM
2021,19-JUL-21,"32000020160926C5B281FC540615BAA6",24,"X","00","",335,1,26,48,13,11,3,0,0,0,0,0,336,101,437,437,437,337,193,530,530,530,60.7,51,48.5,49,52.3,52.6,49.7,0,0,60.7,49.7,58.1,58.1,61.26,442.86,0.58,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-JUL-21 11.37.17.588000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",20-JUL-21 12.04.29.119816000 AM
2021,20-JUL-21,"32000020160926C5B281FC540615BAA6",1,"A","00","",587,7,68,102,40,65,6,1,0,0,0,0,594,281,875,876,876,598,625,1223,1224,1224,61.7,53.6,47.2,51.5,53.7,55.2,51.9,39,0,61.7,51.6,58.5,58.4,48.94,281.44,0.69,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",20-JUL-21 01.11.26.452000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",20-JUL-21 02.04.29.440075000 AM
2021,20-JUL-21,"32000020160926C5B281FC540615BAA6",1,"S","00","",369,5,52,66,32,46,4,0,0,0,0,0,374,200,574,574,574,377,447,824,824,824,61.1,53.4,45.5,50.7,54,55,51.8,0,0,61,50.9,57.5,57.5,49.68,174.79,0.97,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",20-JUL-21 12.39.44.293000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",20-JUL-21 02.02.29.250185000 AM
2021,20-JUL-21,"32000020160926C5B281FC540615BAA6",1,"X","00","",218,2,16,36,8,19,2,1,0,0,0,0,220,81,301,302,302,221,178,399,400,400,62.8,54,52.9,52.9,52.4,55.7,52,39,0,62.8,53.5,60.3,60.2,48.19,388.08,0.4,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",20-JUL-21 12.39.44.293000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",20-JUL-21 02.02.29.250903000 AM
2021,20-JUL-21,"32000020160926C5B281FC540615BAA6",2,"A","00","",401,0,62,118,33,53,9,0,0,0,0,0,401,275,676,676,676,401,586,987,987,987,62.1,0,48.5,50.5,51.6,53.7,52.2,0,0,62.1,50.9,57.5,57.5,42.39,245.15,0.58,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",20-JUL-21 01.53.38.617000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",20-JUL-21 02.12.25.160324000 AM
2021,20-JUL-21,"32000020160926C5B281FC540615BAA6",2,"S","00","",245,0,39,74,25,36,2,0,0,0,0,0,245,176,421,421,421,245,377,622,622,622,62.3,0,48,51.4,51.5,54.6,49.5,0,0,62.3,51.3,57.7,57.7,44.93,218.4,0.76,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",20-JUL-21 01.37.42.429000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",20-JUL-21 02.10.27.182402000 AM
2021,20-JUL-21,"32000020160926C5B281FC540615BAA6",2,"X","00","",156,0,23,44,8,17,7,0,0,0,0,0,156,99,255,255,255,156,209,365,365,365,61.7,0,49.3,49,52.1,51.8,53,0,0,61.7,50.1,57.2,57.2,39.85,271.89,0.4,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",20-JUL-21 01.37.42.429000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",20-JUL-21 02.10.27.182897000 AM
2021,20-JUL-21,"32000020160926C5B281FC540615BAA6",3,"A","00","",250,1,39,108,40,59,6,0,0,0,0,0,251,252,503,503,503,252,582,834,834,834,67.2,50,52.1,55.1,57.6,61.5,58.2,0,0,67.2,56.6,61.9,61.9,37.77,264.74,0.44,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",20-JUL-21 03.10.59.687000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",20-JUL-21 03.06.24.643732000 AM
2021,20-JUL-21,"32000020160926C5B281FC540615BAA6",3,"S","00","",148,0,23,75,27,38,3,0,0,0,0,0,148,166,314,314,314,148,381,529,529,529,66.1,0,50.7,54.1,57.1,61.6,55.3,0,0,66.1,55.9,60.7,60.7,42.86,263.16,0.6,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",20-JUL-21 02.39.45.859000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",20-JUL-21 03.00.25.320766000 AM
2021,20-JUL-21,"32000020160926C5B281FC540615BAA6",3,"X","00","",102,1,16,33,13,21,3,0,0,0,0,0,103,86,189,189,189,104,201,305,305,305,68.9,50,54.1,57.3,58.5,61.3,61,0,0,68.7,58,63.8,63.8,32.67,266.31,0.27,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",20-JUL-21 02.39.45.859000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",20-JUL-21 03.00.25.322450000 AM
2021,20-JUL-21,"32000020160926C5B281FC540615BAA6",4,"A","00","",193,4,62,105,46,72,5,0,0,0,0,0,197,290,487,487,487,199,666,865,865,865,65.8,59.5,52.1,53.5,56.1,57.3,59.4,0,0,65.6,54.6,59.1,59.1,37.53,319.43,0.47,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",20-JUL-21 04.08.01.397000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",20-JUL-21 04.14.23.867073000 AM
2021,20-JUL-21,"32000020160926C5B281FC540615BAA6",4,"S","00","",115,2,31,72,33,57,1,0,0,0,0,0,117,194,311,311,311,118,470,588,588,588,64.7,56,51.1,53.4,55.8,57,64,0,0,64.5,54.5,58.3,58.3,41.68,246.88,0.68,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",20-JUL-21 03.36.47.803000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",20-JUL-21 04.08.24.066907000 AM
2021,20-JUL-21,"32000020160926C5B281FC540615BAA6",4,"X","00","",78,2,31,33,13,15,4,0,0,0,0,0,80,96,176,176,176,81,196,277,277,277,67.3,63,53.1,53.8,56.7,58.5,58.3,0,0,67.2,54.9,60.5,60.5,33.38,391.97,0.25,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",20-JUL-21 03.36.47.803000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",20-JUL-21 04.08.24.068501000 AM
2021,20-JUL-21,"32000020160926C5B281FC540615BAA6",5,"A","00","",283,15,147,143,34,44,9,1,0,0,0,0,298,377,675,676,676,306,676,982,983,983,60.3,52.4,47.7,49.6,50.3,50.5,52.8,38,0,59.9,49.1,53.9,53.8,45.21,307.48,0.67,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",20-JUL-21 05.15.08.763000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",20-JUL-21 05.58.28.585599000 AM
2021,20-JUL-21,"32000020160926C5B281FC540615BAA6",5,"S","00","",146,8,106,86,20,26,3,0,0,0,0,0,154,241,395,395,395,158,411,569,569,569,60.2,54.3,46.4,49.1,51.4,50.9,50,0,0,59.9,48.3,52.8,52.8,44.5,175.07,0.86,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",20-JUL-21 04.38.59.595000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",20-JUL-21 05.56.31.688004000 AM
2021,20-JUL-21,"32000020160926C5B281FC540615BAA6",5,"X","00","",137,7,41,57,14,18,6,1,0,0,0,0,144,136,280,281,281,148,265,413,414,414,60.5,50.3,50.9,50.4,48.8,49.8,54.2,38,0,60,50.5,55.4,55.3,45.92,439.89,0.47,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",20-JUL-21 04.38.59.595000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",20-JUL-21 05.56.31.689697000 AM
2021,20-JUL-21,"32000020160926C5B281FC540615BAA6",6,"A","00","",772,72,181,106,40,63,13,1,0,0,0,0,844,403,1247,1248,1248,880,764,1644,1645,1645,62.7,52.4,52,53,53.7,53.9,59.7,30,0,61.7,53,58.9,58.9,56.72,252.39,1.05,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",20-JUL-21 06.12.09.911000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",20-JUL-21 06.08.24.990598000 AM
2021,20-JUL-21,"32000020160926C5B281FC540615BAA6",6,"S","00","",315,26,95,52,20,28,2,1,0,0,0,0,341,197,538,539,539,354,353,707,708,708,60.7,50.1,48.9,52.4,51.8,53.1,53,30,0,59.9,50.8,56.6,56.5,47.86,173.25,0.99,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",20-JUL-21 05.36.01.554000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",20-JUL-21 06.04.27.519948000 AM
2021,20-JUL-21,"32000020160926C5B281FC540615BAA6",6,"X","00","",457,46,86,54,20,35,11,0,0,0,0,0,503,206,709,709,709,526,411,937,937,937,64,53.7,55.5,53.5,55.5,54.5,60.9,0,0,63,55.1,60.7,60.7,65.57,331.53,1.11,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",20-JUL-21 05.36.01.554000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",20-JUL-21 06.04.27.520451000 AM
2021,20-JUL-21,"32000020160926C5B281FC540615BAA6",7,"A","00","",2430,120,243,151,55,118,13,4,0,0,0,0,2550,580,3130,3134,3134,2610,1159,3769,3773,3773,61.8,50.9,52.5,52.8,52.8,53.7,55.8,41.5,0,61.2,52.9,59.8,59.7,65.72,142.48,2.37,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",20-JUL-21 07.14.17.694000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",20-JUL-21 07.58.32.408305000 AM
